long_1;2020-5-26;14:37:23;B;-100;1;71216;25967372902207;25967382364205;1109149;1109149;2020-5-26;14:45:4;1;71116;25967372909144;25967382495481;9419011;9419011;
long_3;2020-5-26;14:43:49;B;-20;1;71137;25967372906925;25967382467437;1114739;1114739;2020-5-26;14:45:4;1;71117;25967372909145;25967382495490;9374111;9374111;
long_2;2020-5-26;14:41:4;B;-59;1;71175;25967372904929;25967382425268;1136449;1136449;2020-5-26;14:45:4;1;71116;25967372909146;25967382495519;9446311;9446311;
long_1;2020-5-26;14:45:37;B;-15;1;71137;25967372909989;25967382507963;1116599;1116599;2020-5-26;14:46:15;1;71122;25967372910730;25967382519280;9956111;9956111;
long_1;2020-5-26;14:48:57;B;-17;1;71136;25967372912922;25967382565057;1198869;1198869;2020-5-26;14:50:34;1;71119;25967372914502;25967382591150;9688911;9688911;
short_2;2020-5-26;15:7:1;S;101;1;71113;25967372940812;25967383080854;1144579;1144579;2020-5-26;15:24:25;1;71012;25967372965051;25967383534852;9754411;9754411;
short_2;2020-5-26;15:33:58;S;99;1;71042;25967372982458;25967383810244;1111909;1111909;2020-5-26;16:0:34;1;70943;25967373027672;25967384558632;9091111;9091111;
short_2;2020-5-26;16:22:14;S;-55;1;71002;25967373076867;25967385387479;1100469;1100469;2020-5-26;16:31:33;1;71057;25967373096091;25967385743508;9640011;9640011;
short_3;2020-5-26;16:28:15;S;-21;1;71036;25967373086766;25967385574562;1100899;1100899;2020-5-26;16:31:33;1;71057;25967373096092;25967385743509;9980011;9980011;
long_2;2020-5-26;16:35:21;B;104;1;70982;25967373105165;25967385952852;1153179;1153179;2020-5-26;16:56:13;1;71086;25967373152670;25967386862096;9713511;9713511;
long_2;2020-5-26;17:1:1;B;112;1;71040;25967373162352;25967387026662;1157129;1157129;2020-5-26;17:7:28;1;71152;25967373188129;25967387444474;9217511;9217511;
long_1;2020-5-26;16:31:39;B;-67;1;71029;25967373096423;25967385751445;1137799;1137799;2020-5-26;17:31:9;1;70962;25967373238898;25967388505898;9977311;9977311;
long_3;2020-5-26;17:29:21;B;-27;1;70989;25967373234582;25967388417855;1160729;1160729;2020-5-26;17:31:9;1;70962;25967373238899;25967388505899;9270611;9270611;
long_2;2020-5-26;17:20:50;B;-74;1;71036;25967373219322;25967388080967;1160189;1160189;2020-5-26;17:31:9;1;70962;25967373238900;25967388505900;9810611;9810611;
short_2;2020-5-26;18:0:17;S;-104;1;70898;25967373301581;25967389717878;1166319;1166319;2020-5-26;18:10:17;1;71002;25967373320863;25967390085671;9136611;9136611;
short_1;2020-5-26;17:31:16;S;-43;1;70959;25967373239487;25967388512003;1116629;1116629;2020-5-26;18:10:17;1;71002;25967373320864;25967390085672;9266111;9266111;
short_3;2020-5-26;18:9:27;S;-33;1;70969;25967373316610;25967390024286;1145089;1145089;2020-5-26;18:10:17;1;71002;25967373320865;25967390085676;9805411;9805411;
long_2;2020-5-26;18:11:14;B;108;1;70934;25967373325912;25967390157826;1105709;1105709;2020-5-26;18:26:55;1;71042;25967373372919;25967391037933;9075011;9075011;
long_1;2020-5-26;18:10:24;B;23;1;71006;25967373321353;25967390091441;1135219;1135219;2020-5-26;19:14:11;1;71029;25971667252454;25971667429533;9125311;9125311;
long_3;2020-5-26;19:7:29;B;-28;1;71057;25971667244382;25971667324382;1178339;1178339;2020-5-26;19:14:11;1;71029;25971667252455;25971667429534;9338711;9338711;
long_2;2020-5-26;19:5:10;B;-69;1;71098;25971667240233;25971667275101;1160779;1160779;2020-5-26;19:14:11;1;71029;25971667252456;25971667429535;9770611;9770611;
short_2;2020-5-26;19:19:28;S;97;1;71075;25971667256851;25971667487929;1151999;1151999;2020-5-26;19:56:14;1;70978;25971667284847;25971667910626;9991511;9991511;
short_2;2020-5-26;20:14:21;S;-71;1;71016;25971667305613;25971668168341;1130199;1130199;2020-5-26;20:57:6;1;71087;25971667340345;25971668677031;9910311;9910311;
short_1;2020-5-26;19:14:17;S;-61;1;71025;25971667252611;25971667431218;1180269;1180269;2020-5-26;20:57:6;1;71086;25971667340348;25971668677060;9620811;9620811;
short_3;2020-5-26;20:20:0;S;-17;1;71069;25971667312239;25971668253323;1187609;1187609;2020-5-26;20:57:6;1;71086;25971667340349;25971668677062;9067811;9067811;
long_1;2020-5-26;20:57:12;B;-90;1;71082;25971667340435;25971668678357;1172679;1172679;2020-5-26;21:29:13;1;70992;25971667368659;25971669147017;9762711;9762711;
long_3;2020-5-26;21:26:11;B;-22;1;71014;25971667362787;25971669064137;1192589;1192589;2020-5-26;21:29:13;1;70992;25971667368660;25971669147018;9852911;9852911;
long_2;2020-5-26;21:1:53;B;-64;1;71055;25971667345221;25971668748633;1195599;1195599;2020-5-26;21:29:13;1;70991;25971667368661;25971669147020;9955911;9955911;
short_3;2020-5-26;22:14:22;S;89;1;71038;25971667403467;25971669634706;1146219;1146219;2020-5-26;22:29:46;1;70949;25971667412812;25971669776920;9126411;9126411;
short_2;2020-5-26;21:50:47;S;99;1;71034;25971667386574;25971669367666;1114239;1114239;2020-5-26;22:37:24;1;70935;25971667419796;25971669888769;9324111;9324111;
short_2;2020-5-26;22:40:52;S;-63;1;71008;25971667424763;25971669948013;1123539;1123539;2020-5-26;22:47:11;1;71071;25971667435576;25971670071910;9353211;9353211;
short_1;2020-5-26;21:29:19;S;-77;1;70994;25971667368973;25971669150590;1153949;1153949;2020-5-26;22:47:11;1;71071;25971667435577;25971670071911;9493511;9493511;
short_3;2020-5-26;22:44:0;S;-28;1;71043;25971667431233;25971670014982;1186239;1186239;2020-5-26;22:47:11;1;71071;25971667435578;25971670071915;9326811;9326811;
